,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
287769,86,1,3,4,37,6.75252515690456,47.0460240304994
287770,88,1,3,4,27,24.9333103381144,14.1144815321277
287771,91,1,3,2,2,20.4030038296454,20.3095064265441
287898,12,2,2,1,11,10.3032531270468,38.2079930500073
287899,19,2,3,1,11,10.4975121428615,34.6356120104342
287900,31,2,3,4,8,25.5514593631542,13.5164403300493
287901,36,2,3,2,27,29.1316181074918,11.2924565189914
287902,39,2,3,2,27,15.9213842060806,22.4386331409345
285594,13,1,3,2,27,15.9593215815961,22.0242644111187
285595,13,1,3,4,2,22.0960286357373,17.770322254113
285596,14,1,3,4,27,26.9971195330184,15.3772303721797
285597,19,1,3,2,27,25.9526341096959,15.9825514116414
285598,22,1,3,4,27,15.206072316317,25.4703962067582
285599,24,1,3,4,27,8.83650097845902,32.1996965974962
285600,37,1,3,4,27,20.7345055260045,19.9771362324311
285601,37,1,2,2,27,20.3814005875316,20.1575348027614
285602,44,1,1,4,33,20.8144939192678,19.6455262488968
285603,55,1,3,2,27,16.2146166688819,24.9445876140822
285604,58,1,3,4,27,29.4392614633375,13.6205881428274
284474,42,2,3,2,27,25.5624354183552,13.179327388072
284475,43,2,3,4,27,28.1149588243878,14.6347032375186
284476,46,2,3,4,39,15.7538052839378,23.2117183217325
284477,53,2,3,4,27,33.2351581535299,12.2790292800281
284478,76,2,3,4,38,17.8562532092168,15.6054579457375
284479,86,2,1,2,33,24.6829758027474,8.65455628185917
284480,92,2,3,4,27,14.5772527245634,27.3519854632875
284481,92,2,3,4,29,9.661011235479,41.4946312892183
284853,20,2,3,4,27,19.5622469332104,18.3108766897149
284854,22,2,3,4,27,24.6432668998257,15.6865714625003
284855,22,2,3,4,27,22.2972284974992,18.6145009272999
284878,82,2,2,4,24,9.51995831874416,41.8489519205081
284879,83,2,2,2,24,21.830708491405,18.1883443613853
284880,83,2,3,4,11,10.8161316114664,34.8928794580453
284881,86,2,2,1,1,7.31948128870461,24.6600179187721
284882,89,2,3,2,38,6.89290817984188,27.3913505934553
285197,4,1,2,1,11,4.5296273030884,75.1713891909075
285198,7,1,2,1,11,8.45532285149496,31.3231281051931
285199,7,1,2,4,29,11.7934708006747,33.926869741168
285200,30,1,3,4,27,25.2803924926801,16.361321281318
285201,41,1,3,4,1,18.8642607978902,19.9802317710012
285202,41,1,3,2,29,15.4502278602879,25.5279113455512
281083,36,2,3,2,27,22.3802919629444,12.705708846662
281084,36,2,3,1,8,14.4753261694149,26.6377048287126
281085,45,2,3,4,24,24.9574310631628,13.7473524858666
281086,49,2,3,4,27,15.7476948243004,24.6400355284263
281087,52,2,1,4,33,28.31718682005,13.1676660407003
281088,56,2,3,4,27,23.6929491355878,14.2453259071208
281089,56,2,3,4,29,4.39686592783984,69.805472247188
281090,59,2,3,4,24,16.5134286894029,17.9053078308819
281091,61,2,3,2,24,24.963237150634,14.217100861059
281092,61,2,3,2,27,21.7859373223852,17.0465438213232
281093,64,2,3,2,27,20.2694975923949,14.2155146370263
282062,26,2,3,2,27,30.4149925985217,13.5561701851021
282063,28,2,5,1,11,12.6378755742331,30.4691557430512
282064,32,2,3,4,19,29.0962615055367,13.1869540046481
282065,36,2,3,2,1,17.7811862452647,17.0749023190043
282066,43,2,2,4,1,31.3693615597872,13.2342554220446
282067,50,2,3,4,27,22.5521549664086,10.5504788494961
282068,51,2,2,2,8,24.1774607101454,17.1978304702257
282069,52,2,3,4,27,28.4671547577204,14.5948429439239
282070,56,2,4,4,33,12.1678110192425,33.2803475559272
282071,60,2,1,4,33,35.4601116726481,10.3636592133688
282072,63,2,3,4,27,14.4956341166145,28.3315580409265
286675,30,2,2,1,1,10.1119503143007,20.4026033927108
286676,54,2,3,4,2,16.3035744405977,21.1424471494093
286677,54,2,2,1,1,13.3529124018261,21.6122004831476
286678,68,2,3,4,3,6.10884743917847,55.3299711430338
286679,68,2,2,1,1,7.88131393188078,33.5281523290592
286680,78,2,3,4,27,26.7392758945752,13.7875665928067
287092,9,1,3,2,24,15.671576083492,24.2356191807118
287093,10,1,2,4,24,3.53299373519422,87.8728020385489
287094,33,1,3,4,38,27.5030707278556,15.0534790929799
287095,37,1,3,4,27,15.8339155176975,25.9107285925217
287096,49,1,1,4,33,30.6873106545516,13.097120469892
283288,3,1,3,4,38,23.1939311649762,17.1795907006222
283289,3,1,3,2,27,24.1122006436887,15.9349620073852
283290,6,1,3,2,24,6.14770661580195,59.5505218621484
283291,9,1,3,1,1,7.21278322619474,45.4195824480827
283292,17,1,3,2,19,18.0506414060739,17.9901295057443
283293,34,1,3,2,27,11.6808006746817,29.0712533535251
283294,35,1,2,2,11,10.0974871005659,39.5041461135661
283295,37,1,3,2,27,32.8020981825273,11.3697733136531
283296,43,1,3,4,27,27.1306853689737,11.3655500927298
283297,60,1,3,1,8,5.6763317038816,65.6023980615612
283298,60,1,3,2,29,20.8464697049524,15.0164247330126
