,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
23939,8,1,2,1,1,8.62338519779231,45.5995223517945
25186,91,2,3,4,3,21.7819770558466,18.8674304138428
25187,91,2,3,4,19,6.00740376535488,59.4377236358867
25188,92,2,2,1,1,12.7253245603793,30.7551297081459
25189,95,2,3,4,1,19.0124102406353,18.5536496803058
25190,95,2,3,2,29,19.8684699861634,16.6088744605342
25478,4,1,2,1,11,10.9287797679257,26.9015059750997
25479,8,1,3,2,27,20.078924965275,20.4402976457452
25480,31,1,3,1,11,10.2851731487209,38.902066050254
25481,51,1,2,1,1,13.8420005173141,29.0905658681901
25482,51,1,2,4,24,22.1902283229504,16.7862950144259
25483,51,1,2,4,29,11.9226312895369,33.5292264228456
25484,70,1,3,4,8,13.9351207751464,23.2377509549783
18477,78,2,3,4,27,20.3248837635053,18.1023531744688
18478,78,2,2,1,1,10.5562523530905,36.387854897003
18479,79,2,2,2,27,20.8331005615204,15.6197006938609
18480,80,2,3,4,27,15.018762185185,27.3856465219185
18481,85,2,2,4,11,6.57086499059626,38.6622188190074
