,league,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
504,Serie_A,521755,72,MissedShots,0.92,0.412999992370605,0.373813450336456,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18884,Juventus,Napoli,0,1,2023-04-23 18:45:00,Giovanni Di Lorenzo,Throughball
505,Serie_A,521756,74,MissedShots,0.724000015258789,0.500999984741211,0.0172976292669773,Eljif Elmas,a,7912,OpenPlay,2022,RightFoot,18884,Juventus,Napoli,0,1,2023-04-23 18:45:00,Khvicha Kvaratskhelia,Pass
506,Serie_A,521760,86,SavedShot,0.73,0.510999984741211,0.0519348345696926,Piotr Zielinski,a,1386,DirectFreekick,2022,RightFoot,18884,Juventus,Napoli,0,1,2023-04-23 18:45:00,,Standard
507,Serie_A,521761,92,SavedShot,0.915999984741211,0.664000015258789,0.276062309741974,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18884,Juventus,Napoli,0,1,2023-04-23 18:45:00,Piotr Zielinski,Pass
508,Serie_A,521762,92,Goal,0.923000030517578,0.645,0.277168661355972,Giacomo Raspadori,a,7500,OpenPlay,2022,LeftFoot,18884,Juventus,Napoli,0,1,2023-04-23 18:45:00,Eljif Elmas,Cross
509,Serie_A,523353,1,MissedShots,0.900999984741211,0.394000015258789,0.063924752175808,Victor Osimhen,h,5322,OpenPlay,2022,Head,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Hirving Lozano,Cross
510,Serie_A,523354,6,SavedShot,0.896999969482422,0.492999992370605,0.0422551557421684,Victor Osimhen,h,5322,OpenPlay,2022,Head,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Hirving Lozano,Aerial
511,Serie_A,523355,11,MissedShots,0.815,0.527000007629395,0.0391893871128559,Mathías Olivera,h,6368,FromCorner,2022,LeftFoot,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Franck Zambo,Pass
512,Serie_A,523356,22,SavedShot,0.925,0.575,0.157529711723328,Victor Osimhen,h,5322,SetPiece,2022,Head,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Piotr Zielinski,Foul
513,Serie_A,523357,23,MissedShots,0.938000030517578,0.587999992370606,0.0656803622841835,Giovanni Di Lorenzo,h,6978,FromCorner,2022,Head,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Piotr Zielinski,Cross
514,Serie_A,523359,29,BlockedShot,0.735999984741211,0.402999992370606,0.0169437993317842,Franck Zambo,h,6434,OpenPlay,2022,RightFoot,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Khvicha Kvaratskhelia,Pass
515,Serie_A,523360,30,MissedShots,0.91,0.554000015258789,0.0217810776084661,Amir Rrahmani,h,7924,FromCorner,2022,Head,18897,Napoli,Salernitana,1,1,2023-04-30 14:00:00,Piotr Zielinski,Aerial
516,Serie_A,506379,90,SavedShot,0.908000030517578,0.632000007629395,0.0933699980378151,Giacomo Raspadori,h,7500,OpenPlay,2022,LeftFoot,18780,Napoli,Roma,2,1,2023-01-29 19:45:00,Mathías Olivera,None
517,Serie_A,507472,10,MissedShots,0.956999969482422,0.597999992370605,0.0195268001407385,Giovanni Di Lorenzo,a,6978,FromCorner,2022,Head,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Mário Rui,Aerial
518,Serie_A,507473,16,SavedShot,0.755999984741211,0.560999984741211,0.0234725996851921,Piotr Zielinski,a,1386,OpenPlay,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Mário Rui,Pass
519,Serie_A,507475,23,BlockedShot,0.92,0.425,0.0442376993596554,Victor Osimhen,a,5322,OpenPlay,2022,Head,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Mário Rui,Aerial
520,Serie_A,507476,24,MissedShots,0.865,0.826999969482422,0.0507661998271942,Khvicha Kvaratskhelia,a,7453,DirectFreekick,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,,Standard
521,Serie_A,507477,35,BlockedShot,0.795999984741211,0.462000007629395,0.0225591007620096,Giovanni Di Lorenzo,a,6978,OpenPlay,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Khvicha Kvaratskhelia,Chipped
522,Serie_A,507478,36,MissedShots,0.858000030517578,0.675999984741211,0.0515928007662296,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Franck Zambo,TakeOn
523,Serie_A,507479,42,MissedShots,0.778000030517578,0.390999984741211,0.0287266001105309,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Kim Min-Jae,Pass
524,Serie_A,507480,46,Goal,0.885,0.5,0.761299014091492,Khvicha Kvaratskhelia,a,7453,Penalty,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,,Standard
525,Serie_A,507482,54,BlockedShot,0.833000030517578,0.490999984741211,0.0620432011783123,Franck Zambo,a,6434,OpenPlay,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Victor Osimhen,Chipped
526,Serie_A,507484,59,SavedShot,0.86,0.350999984741211,0.0754861980676651,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,RightFoot,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,Giovanni Di Lorenzo,Pass
527,Serie_A,507486,67,Goal,0.929000015258789,0.505,0.0897542014718056,Victor Osimhen,a,5322,OpenPlay,2022,Head,18790,Spezia,Napoli,0,3,2023-02-05 11:30:00,,Aerial
528,Serie_A,499078,85,BlockedShot,0.926999969482422,0.680999984741211,0.0868341028690338,Eljif Elmas,h,7912,OpenPlay,2022,LeftFoot,18718,Napoli,Empoli,2,0,2022-11-08 17:30:00,Piotr Zielinski,Pass
529,Serie_A,499079,86,MissedShots,0.85,0.474000015258789,0.10122299939394,Piotr Zielinski,h,1386,OpenPlay,2022,RightFoot,18718,Napoli,Empoli,2,0,2022-11-08 17:30:00,Hirving Lozano,Pass
530,Serie_A,499080,87,Goal,0.871999969482422,0.507999992370605,0.0886363983154297,Piotr Zielinski,h,1386,OpenPlay,2022,LeftFoot,18718,Napoli,Empoli,2,0,2022-11-08 17:30:00,Hirving Lozano,Cross
531,Serie_A,499082,90,BlockedShot,0.759000015258789,0.469000015258789,0.0288025997579098,Piotr Zielinski,h,1386,OpenPlay,2022,LeftFoot,18718,Napoli,Empoli,2,0,2022-11-08 17:30:00,Franck Zambo,Pass
532,Serie_A,499946,1,BlockedShot,0.860999984741211,0.750999984741211,0.0288776997476816,Eljif Elmas,h,7912,OpenPlay,2022,RightFoot,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,Victor Osimhen,Pass
533,Serie_A,499949,9,MissedShots,0.884000015258789,0.527000007629395,0.0352521985769272,Victor Osimhen,h,5322,OpenPlay,2022,Head,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,Hirving Lozano,Aerial
534,Serie_A,499950,14,Goal,0.913000030517578,0.5,0.391189992427826,Victor Osimhen,h,5322,OpenPlay,2022,Head,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,Eljif Elmas,Aerial
535,Serie_A,499951,16,BlockedShot,0.804000015258789,0.5,0.061846200376749,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,,None
536,Serie_A,499952,30,Goal,0.859000015258789,0.630999984741211,0.0681165978312492,Piotr Zielinski,h,1386,OpenPlay,2022,RightFoot,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,Hirving Lozano,Chipped
537,Serie_A,499953,34,MissedShots,0.72,0.454000015258789,0.0177628006786108,Giovanni Di Lorenzo,h,6978,OpenPlay,2022,RightFoot,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,,BallTouch
538,Serie_A,499956,55,MissedShots,0.945,0.46,0.0682545974850655,Giovanni Di Lorenzo,h,6978,FromCorner,2022,Head,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,Mário Rui,Aerial
539,Serie_A,499959,57,Goal,0.885999984741211,0.614000015258789,0.41907399892807,Eljif Elmas,h,7912,OpenPlay,2022,RightFoot,18729,Napoli,Udinese,3,2,2022-11-12 14:00:00,Franck Zambo,TakeOn
540,Serie_A,502958,34,BlockedShot,0.833000030517578,0.547999992370605,0.0847057029604912,Eljif Elmas,a,7912,OpenPlay,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Matteo Politano,Pass
541,Serie_A,502959,34,BlockedShot,0.913000030517578,0.519000015258789,0.152154996991158,Victor Osimhen,a,5322,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Eljif Elmas,Rebound
542,Serie_A,502960,46,MissedShots,0.933000030517578,0.650999984741211,0.243909999728203,Khvicha Kvaratskhelia,a,7453,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Matteo Politano,Cross
543,Serie_A,502961,51,BlockedShot,0.851999969482422,0.355,0.0733641982078552,Matteo Politano,a,1473,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Giovanni Di Lorenzo,Pass
544,Serie_A,502962,51,MissedShots,0.951999969482422,0.424000015258789,0.0987413004040718,Giovanni Di Lorenzo,a,6978,FromCorner,2022,Head,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Matteo Politano,Cross
545,Serie_A,502963,55,BlockedShot,0.784000015258789,0.575999984741211,0.0434756018221378,Matteo Politano,a,1473,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Franck Zambo,Pass
546,Serie_A,502964,58,MissedShots,0.905999984741211,0.699000015258789,0.0680254995822906,Mário Rui,a,1792,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,,BallTouch
547,Serie_A,502967,64,MissedShots,0.750999984741211,0.367000007629395,0.0233022999018431,Stanislav Lobotka,a,6125,OpenPlay,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,,None
548,Serie_A,502968,67,SavedShot,0.795,0.567000007629395,0.0394518002867699,Stanislav Lobotka,a,6125,OpenPlay,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Victor Osimhen,Pass
549,Serie_A,502969,69,SavedShot,0.810999984741211,0.485,0.0711119025945663,Hirving Lozano,a,7999,OpenPlay,2022,LeftFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Tanguy NDombele Alvaro,Pass
550,Serie_A,502970,72,MissedShots,0.755999984741211,0.357999992370605,0.0264699999243021,Tanguy NDombele Alvaro,a,5962,OpenPlay,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Giovanni Di Lorenzo,Pass
551,Serie_A,502971,76,MissedShots,0.726999969482422,0.51,0.0236808992922306,Piotr Zielinski,a,1386,FromCorner,2022,RightFoot,18750,Sampdoria,Napoli,0,2,2023-01-08 17:00:00,Tanguy NDombele Alvaro,Pass
552,Serie_A,482631,34,Goal,0.770999984741211,0.64,0.0225492008030415,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Piotr Zielinski,BallTouch
553,Serie_A,482632,36,MissedShots,0.825,0.497000007629395,0.0870359018445015,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Khvicha Kvaratskhelia,Pass
554,Serie_A,482634,46,Goal,0.861999969482422,0.317999992370605,0.227528005838394,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Franck Zambo,Pass
555,Serie_A,482635,50,BlockedShot,0.785,0.482999992370605,0.0520602017641068,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Piotr Zielinski,Pass
556,Serie_A,482636,51,MissedShots,0.929000015258789,0.545999984741211,0.046697199344635,Kim Min-Jae,h,10986,FromCorner,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Mário Rui,Aerial
557,Serie_A,482637,53,BlockedShot,0.785,0.629000015258789,0.0254645999521017,Piotr Zielinski,h,1386,OpenPlay,2022,LeftFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,,None
558,Serie_A,482638,53,MissedShots,0.920999984741211,0.479000015258789,0.049778301268816,Victor Osimhen,h,5322,FromCorner,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,,Aerial
559,Serie_A,482639,61,Goal,0.923000030517578,0.637999992370605,0.34247100353241,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,LeftFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Stanislav Lobotka,Pass
560,Serie_A,482640,63,MissedShots,0.95,0.45,0.579756021499634,Victor Osimhen,h,5322,OpenPlay,2022,RightFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Giovanni Di Lorenzo,Cross
561,Serie_A,482642,92,BlockedShot,0.758000030517578,0.585,0.0421770997345448,Adam Ounas,h,3259,OpenPlay,2022,LeftFoot,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Eljif Elmas,TakeOn
562,Serie_A,482643,92,Goal,0.956999969482422,0.514000015258789,0.499383985996246,Kim Min-Jae,h,10986,FromCorner,2022,Head,18596,Napoli,Monza,4,0,2022-08-21 16:30:00,Piotr Zielinski,Cross
563,Serie_A,484674,17,BlockedShot,0.930999984741211,0.415999984741211,0.1353610008955,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18611,Fiorentina,Napoli,0,0,2022-08-28 18:45:00,Piotr Zielinski,Pass
564,Serie_A,486271,81,MissedShots,0.953000030517578,0.49,0.394840985536575,Victor Osimhen,a,5322,FromCorner,2022,Head,18624,Lazio,Napoli,1,2,2022-09-03 18:45:00,Matteo Politano,Aerial
565,Serie_A,486273,88,MissedShots,0.736999969482422,0.452000007629395,0.0273039992898703,Victor Osimhen,a,5322,OpenPlay,2022,RightFoot,18624,Lazio,Napoli,1,2,2022-09-03 18:45:00,Mário Rui,Chipped
566,Serie_A,487350,5,BlockedShot,0.858000030517578,0.537999992370605,0.0983453020453453,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Amir Rrahmani,TakeOn
567,Serie_A,487351,7,MissedShots,0.774000015258789,0.6,0.0273559000343084,Giacomo Raspadori,h,7500,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Mário Rui,Pass
568,Serie_A,487352,8,BlockedShot,0.84,0.32,0.0413627997040749,Giacomo Raspadori,h,7500,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Giovanni Di Lorenzo,Pass
569,Serie_A,487354,14,SavedShot,0.87,0.33,0.0425786003470421,Khvicha Kvaratskhelia,h,7453,SetPiece,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Giovanni Di Lorenzo,Pass
570,Serie_A,487355,21,SavedShot,0.811999969482422,0.467000007629394,0.053949099034071,Franck Zambo,h,6434,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Khvicha Kvaratskhelia,Pass
571,Serie_A,487356,22,SavedShot,0.891999969482422,0.587999992370606,0.125035002827644,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Eljif Elmas,TakeOn
572,Serie_A,487357,23,BlockedShot,0.856999969482422,0.635999984741211,0.0827779993414879,Eljif Elmas,h,7912,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Giacomo Raspadori,TakeOn
573,Serie_A,487359,33,BlockedShot,0.844000015258789,0.587999992370606,0.0740614980459213,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Eljif Elmas,Pass
574,Serie_A,487360,33,MissedShots,0.905,0.487999992370605,0.0722716003656387,Amir Rrahmani,h,7924,FromCorner,2022,Head,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Mário Rui,Cross
575,Serie_A,487361,40,BlockedShot,0.740999984741211,0.499000015258789,0.019115999341011,Tanguy NDombele Alvaro,h,5962,OpenPlay,2022,RightFoot,18639,Napoli,Spezia,1,0,2022-09-10 13:00:00,Khvicha Kvaratskhelia,Pass
576,Serie_A,517242,27,SavedShot,0.704000015258789,0.485,0.0116927996277809,Stanislav Lobotka,h,6125,OpenPlay,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Franck Zambo,Pass
577,Serie_A,517243,27,BlockedShot,0.914000015258789,0.288999996185303,0.0272070001810789,Matteo Politano,h,1473,OpenPlay,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,,Rebound
578,Serie_A,517244,33,BlockedShot,0.861999969482422,0.710999984741211,0.0399289987981319,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Stanislav Lobotka,Pass
579,Serie_A,517245,35,BlockedShot,0.874000015258789,0.445,0.0311552993953228,Amir Rrahmani,h,7924,SetPiece,2022,Head,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Piotr Zielinski,Cross
580,Serie_A,517247,48,SavedShot,0.82,0.665999984741211,0.0352216996252537,Piotr Zielinski,h,1386,OpenPlay,2022,LeftFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Khvicha Kvaratskhelia,Pass
581,Serie_A,517248,48,MissedShots,0.815999984741211,0.427999992370605,0.0349471010267735,Franck Zambo,h,6434,FromCorner,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Piotr Zielinski,Cross
582,Serie_A,517249,48,BlockedShot,0.820999984741211,0.296000003814697,0.0285892002284527,Matteo Politano,h,1473,FromCorner,2022,LeftFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Franck Zambo,Rebound
583,Serie_A,517252,50,MissedShots,0.755999984741211,0.569000015258789,0.0177950002253056,Giovanni Simeone,h,1102,OpenPlay,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Stanislav Lobotka,BallRecovery
584,Serie_A,517253,52,MissedShots,0.790999984741211,0.701999969482422,0.0152179002761841,Stanislav Lobotka,h,6125,OpenPlay,2022,RightFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Khvicha Kvaratskhelia,Pass
585,Serie_A,517254,55,SavedShot,0.919000015258789,0.669000015258789,0.0785773023962975,Mário Rui,h,1792,OpenPlay,2022,LeftFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Khvicha Kvaratskhelia,Pass
586,Serie_A,517255,57,BlockedShot,0.95,0.482999992370605,0.153825998306274,Giovanni Di Lorenzo,h,6978,OpenPlay,2022,Head,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Mário Rui,Cross
587,Serie_A,517259,72,BlockedShot,0.771999969482422,0.450999984741211,0.0266567002981901,Hirving Lozano,h,7999,OpenPlay,2022,LeftFoot,18859,Napoli,AC Milan,0,4,2023-04-02 18:45:00,Franck Zambo,Pass
588,Serie_A,492450,92,Goal,0.920999984741211,0.467999992370606,0.646373987197876,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Khvicha Kvaratskhelia,Pass
589,Serie_A,492451,93,SavedShot,0.911999969482422,0.472000007629395,0.553950011730194,Hirving Lozano,a,7999,OpenPlay,2022,RightFoot,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Giovanni Simeone,Chipped
590,Serie_A,492452,94,Goal,0.963000030517578,0.485999984741211,0.525779008865356,Mathías Olivera,a,6368,FromCorner,2022,Head,18663,Cremonese,Napoli,1,4,2022-10-09 16:00:00,Giovanni Di Lorenzo,Cross
591,Serie_A,493861,4,BlockedShot,0.938000030517578,0.450999984741211,0.114396996796131,Giovanni Di Lorenzo,h,6978,FromCorner,2022,Head,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Piotr Zielinski,Cross
592,Serie_A,493862,4,BlockedShot,0.840999984741211,0.724000015258789,0.0151458000764251,Khvicha Kvaratskhelia,h,7453,FromCorner,2022,RightFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,,Aerial
593,Serie_A,493864,14,BlockedShot,0.836999969482422,0.387999992370606,0.0655525028705597,Tanguy NDombele Alvaro,h,5962,OpenPlay,2022,RightFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Matteo Politano,Pass
594,Serie_A,493865,19,MissedShots,0.861999969482422,0.592999992370606,0.348338007926941,Giacomo Raspadori,h,7500,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Khvicha Kvaratskhelia,Throughball
595,Serie_A,493866,22,SavedShot,0.911999969482422,0.705999984741211,0.201729997992516,Khvicha Kvaratskhelia,h,7453,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Piotr Zielinski,Pass
596,Serie_A,493867,23,BlockedShot,0.895,0.402000007629394,0.111613996326923,Giovanni Di Lorenzo,h,6978,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Giacomo Raspadori,Pass
597,Serie_A,493868,24,ShotOnPost,0.964000015258789,0.658000030517578,0.252696990966797,Mário Rui,h,1792,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Khvicha Kvaratskhelia,Pass
598,Serie_A,493869,26,MissedShots,0.913000030517578,0.512000007629395,0.488077014684677,Matteo Politano,h,1473,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Khvicha Kvaratskhelia,Pass
599,Serie_A,493872,35,SavedShot,0.81,0.357999992370605,0.0372891984879971,Giacomo Raspadori,h,7500,OpenPlay,2022,LeftFoot,18678,Napoli,Bologna,3,2,2022-10-16 16:00:00,Matteo Politano,Pass
