,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
3086,92,1,3,2,27,22.6673456513803,18.2745281824108
3087,94,1,3,4,27,19.4336105422418,17.7818886636239
3088,94,1,2,1,1,6.81430591410554,55.6935108548569
3341,8,2,3,4,27,14.0615983680161,27.7162321380501
3342,59,2,2,4,27,23.121309961087,17.3608718660181
532,93,1,3,4,27,18.5586576914146,15.6924226756877
902,1,2,3,4,27,18.2854243919495,13.5966128061031
903,12,2,3,4,27,28.0082585054316,14.7434278718281
904,14,2,2,2,24,26.3774396668197,13.6740651291984
905,28,2,3,4,27,22.0411354569727,17.7711861130725
906,31,2,3,4,2,11.1081306463605,31.2962685519563
907,31,2,3,2,27,15.1533436530645,25.9650179740059
908,44,2,3,2,27,19.7422821855651,19.8732099474022
909,45,2,5,4,19,14.0760324644457,29.1397540275671
4924,45,2,3,4,27,27.3738017335977,11.7408857278661
4925,50,2,3,4,27,20.9412125353236,19.6953532038969
4926,57,2,3,4,27,24.5992446667009,16.016598530942
4927,60,2,2,1,19,7.96894127221427,49.0009109260948
4928,61,2,3,4,27,27.3747610517735,15.1351339406217
4929,68,2,3,4,27,30.8699385334398,11.7830076962171
4930,81,2,1,4,33,27.9164504026851,13.7581795658007
4931,81,2,5,2,29,24.1825286357956,15.3445191211128
4974,6,1,3,4,24,22.1763050313135,18.3127665024264
6299,78,2,3,4,27,13.5249978903973,29.1460776480971
6300,83,2,3,4,24,22.2955599013176,18.289485871285
6301,83,2,3,4,29,5.07000112815734,64.777867765538
6302,89,2,3,2,27,24.3311409347339,16.2202709462547
6330,8,2,3,1,11,14.746552559866,26.4352036086155
6331,18,2,3,2,38,17.5055599829428,19.4977233551343
6332,18,2,3,4,29,14.845289344527,26.2831942486382
6333,39,2,3,4,24,7.84684758582433,46.0400417711893
6334,41,2,3,4,27,17.3557230457172,14.0909437698552
2820,93,2,2,1,11,5.54087230652985,54.0084429042313
2821,94,2,3,2,24,10.3712961239264,38.6554586847043
3075,2,1,3,4,12,16.7390676877613,23.509084629525
3076,4,1,4,4,33,12.1678110192425,33.2803475559272
3077,8,1,3,2,8,14.879638693236,19.906078778978
3078,11,1,3,4,2,15.5639644131516,12.4987289513405
3079,14,1,2,1,1,9.57944934079004,41.7477480317015
